"id","campaignid","sample","family","genus","species","length","number","range","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Carangidae","Seriola","hippos",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Carangidae","Unknown","sp10",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Carangidae","Unknown","spp",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Carcharhinidae","Carcharhinus","albimarginatus",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Carcharhinidae","Carcharhinus","plumbeus",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Carcharhinidae","Carcharhinus","spp",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Carcharhinidae","Galeocerdo","cuvier",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Dasyatidae","Taeniurops","meyeni",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Glaucosomatidae","Glaucosoma","buergeri",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Haemulidae","Diagramma","pictum labiosum",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Labridae","Bodianus","solatus",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Labridae","Bodianus","spp",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Labridae","Bodianus","vulpinus",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Labridae","Choerodon","rubescens",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Labridae","Coris","auricularis",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Labridae","Stethojulis","spp",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Labridae","Suezichthys","cyanolaemus",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Labridae","Unknown","na",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Lethrinidae","Gymnocranius","grandoculis",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Lethrinidae","Gymnocranius","spp",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Lethrinidae","Lethrinus","miniatus",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Lethrinidae","Lethrinus","nebulosus",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Lethrinidae","Lethrinus","ravus",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Lutjanidae","Pristipomoides","multidens",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Lutjanidae","Pristipomoides","spp",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Lutjanidae","Pristipomoides","typus",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Monacanthidae","Nelusetta","ayraud",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Mullidae","Parupeneus","chrysopleuron",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Mullidae","Parupeneus","spilurus",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Muraenidae","Gymnothorax","woodwardi",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Nemipteridae","Pentapodus","nagasakiensis",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Nemipteridae","Pentapodus","spp",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Pinguipedidae","Parapercis","nebulosa",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Pinguipedidae","Unknown","spp",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Rachycentridae","Rachycentron","canadum",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Rhinidae","Rhynchobatus","australiae",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Scaridae","Scarus","sp3",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Scombridae","Scomberomorus","spp",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Serranidae","Epinephelus","areolatus",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Serranidae","Epinephelus","morrhua",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Serranidae","Epinephelus","rivulatus",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Sparidae","Chrysophrys","auratus",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Sphyrnidae","Sphyrna","lewini",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Tetraodontidae","Lagocephalus","sceleratus",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Tetraodontidae","Unknown","sp1",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Triakidae","Hemitriakis","falcata",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12","Triakidae","Mustelus","spp",NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.12","2021-05_Abrolhos_stereo-BRUVs","npz9.12",NA,NA,NA,NA,0,NA,-27.1462,113.2039,20210515,08:19:00,"NPZ9","No-take","npz9.12",92.2,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Carangidae","Carangoides","fulvoguttatus",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Carangidae","Carangoides","spp",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Carangidae","Decapterus","spp",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Carangidae","Pseudocaranx","spp",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Carangidae","Seriola","dumerili",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Carangidae","Seriola","hippos",NA,1,6002.47078,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Carangidae","Unknown","sp10",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Carangidae","Unknown","spp",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Carcharhinidae","Carcharhinus","albimarginatus",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Carcharhinidae","Carcharhinus","plumbeus",1103.82903,1,5410.34584,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Carcharhinidae","Carcharhinus","spp",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Carcharhinidae","Galeocerdo","cuvier",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Dasyatidae","Taeniurops","meyeni",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Glaucosomatidae","Glaucosoma","buergeri",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Haemulidae","Diagramma","pictum labiosum",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Labridae","Bodianus","solatus",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Labridae","Bodianus","spp",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Labridae","Bodianus","vulpinus",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Labridae","Choerodon","rubescens",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Labridae","Coris","auricularis",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Labridae","Stethojulis","spp",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Labridae","Suezichthys","cyanolaemus",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Labridae","Unknown","na",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Lethrinidae","Gymnocranius","grandoculis",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Lethrinidae","Gymnocranius","spp",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Lethrinidae","Lethrinus","miniatus",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Lethrinidae","Lethrinus","nebulosus",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Lethrinidae","Lethrinus","ravus",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Lutjanidae","Pristipomoides","multidens",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Lutjanidae","Pristipomoides","spp",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Lutjanidae","Pristipomoides","typus",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Monacanthidae","Nelusetta","ayraud",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Mullidae","Parupeneus","chrysopleuron",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Mullidae","Parupeneus","spilurus",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Muraenidae","Gymnothorax","woodwardi",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Nemipteridae","Pentapodus","nagasakiensis",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Nemipteridae","Pentapodus","spp",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Pinguipedidae","Parapercis","nebulosa",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Pinguipedidae","Unknown","spp",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Rachycentridae","Rachycentron","canadum",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Rhinidae","Rhynchobatus","australiae",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Scaridae","Scarus","sp3",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Scombridae","Scomberomorus","spp",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Serranidae","Epinephelus","areolatus",394.36111,1,1274.23602,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Serranidae","Epinephelus","morrhua",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Serranidae","Epinephelus","rivulatus",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Sparidae","Chrysophrys","auratus",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Sphyrnidae","Sphyrna","lewini",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Tetraodontidae","Lagocephalus","sceleratus",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Tetraodontidae","Unknown","sp1",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Triakidae","Hemitriakis","falcata",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13","Triakidae","Mustelus","spp",NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.13","2021-05_Abrolhos_stereo-BRUVs","npz9.13",NA,NA,NA,NA,0,NA,-27.1113,113.1038,20210515,13:27:00,"NPZ9","No-take","npz9.13",109,"Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz9.14","2021-05_Abrolhos_stereo-BRUVs","npz9.14","Carangidae","Carangoides","fulvoguttatus",NA,0,NA,-27.1438,113.1364,20210515,10:56:00,"NPZ9","No-take","npz9.14",101,"Molly","Y","Y"
